file_name,subject_type,theme_type,painting_type,ground_material,purpose,objects,keywords,era
HH_0190,화훼도,식물,공필,한지,장식,모란,"한국전통민화, 화훼도, 모란, 부귀, 영화, 명예, 풍요, 조선후기",조선후기
HH_0201,화훼도,식물,일필,한지,장식,"파초, 괴석, 괴석동물","한국전통민화, 화훼도, 파초, 괴석, 생명력, 온화함, 독립성, 건강",광복이후
HH_0128,화훼도,식물,일필,한지,장식,국화,"한국전통민화, 화훼도, 국화, 장수, 절개, 청결, 우정",광복이후
HH_0082,화훼도,식물,일필,한지,장식,오동나무,"한국전통민화, 화훼도, 오동나무, 생명력, 절개, 청렴, 공간미",미상
HH_0153,화훼도,식물,공필,견(비단),장식,"모란, 괴석","한국전통민화, 화훼도, 모란, 괴석, 부귀영화, 절개, 번영, 전통 상징",광복이후
HH_0016,화훼도,식물,일필,한지,장식,"연꽃, 기암괴석","한국전통민화, 화훼도, 연꽃, 괴석, 청정함, 고결함, 지조, 번영",일제강점
HH_0104,화훼도,식물,기타,견(비단),행사,"모란, 괴석","한국전통민화, 화훼도, 모란, 괴석, 부귀영화, 절개, 번영, 길상",광복이후
HH_0041,화훼도,식물,일필+공필,한지,행사,모란,"한국전통민화, 화훼도, 모란, 잎사귀, 부귀영화, 번영, 행복",조선후기
HH_0112,화훼도,식물,공필,한지,장식,"모란, 괴석","한국전통민화, 화훼도, 모란, 담채, 부귀영화, 강인함, 자연미, 전라도",광복이후
HH_0057,화훼도,식물,공필,한지,장식,"모란, 괴석","한국전통민화, 화훼도, 모란, 괴석, 부귀영화, 장수, 기원",조선후기
HH_0145,화훼도,식물,일필,한지,장식,매화,"한국전통민화, 화훼도, 매화, 절개, 고결함, 군자",조선후기
HH_0077,화훼도,식물,일필+공필,수입지(양지),장식,"모란, 괴석동물","한국전통민화, 화훼도, 모란, 괴석동물, 부귀, 수호, 주술, 민간신앙",일제강점
HH_0132,화훼도,식물,일필+공필,한지,행사,모란,"한국전통민화, 화훼도, 모란, 채색, 부귀영화, 번영, 건강",조선후기
HH_0098,화훼도,식물,공필,한지,장식,"대나무, 해, 죽순","한국전통민화, 화훼도, 대나무, 해, 죽순, 절개, 희망, 성장, 청렴",광복이후
HH_0020,화훼도,식물,일필,한지,장식,"기암괴석, 모란","한국전통민화, 화훼도, 모란, 기암괴석, 부귀영화, 번영, 불변",일제강점
HH_0165,화훼도,식물,공필,한지,장식,"모란, 괴석","한국전통민화, 화훼도, 모란, 괴석, 부귀영화, 장수, 평안, 길상",일제강점
HH_0036,화훼도,식물,일필+공필,한지,행사,모란,"한국전통민화, 화훼도, 모란, 부귀영화, 풍요, 행복, 상서",조선후기
HH_0173,화훼도,식물,공필,한지,행사,"모란, 괴석","한국전통민화, 화훼도, 모란, 괴석, 부귀, 영화, 변치 않는 의지, 번영",조선후기
HH_0061,화훼도,식물,공필,한지,장식,"모란, 괴석","한국전통민화, 화훼도, 모란, 괴석, 부귀영화, 장수, 번영, 민화채색",조선후기
HH_0124,화훼도,식물,일필,한지,장식,국화,"한국전통민화, 화훼도, 국화, 장수, 불로장생, 충절, 풍요",광복이후
HH_0108,화훼도,식물,기타,견(비단),행사,"모란, 괴석","한국전통민화, 화훼도, 모란, 괴석, 부귀, 영화, 강인함, 영속성, 자수기법",광복이후
HH_0149,화훼도,식물,일필+공필,한지,장식,"대나무, 괴석","한국전통민화, 화훼도, 대나무, 괴석, 절개, 인내, 고결함, 장수, 조화",조선후기
HJ_0206,화조도,동식물,일필+공필,한지,"장식, 행사","금계, 작약, 목련","한국전통민화, 화조도, 금계, 목련, 작약, 고결함, 부귀, 번영",미상
HJ_0656,화조도,동식물,일필,한지,"장식, 행사","매화, 새","한국전통민화, 화조도, 매화, 새, 봄, 절개, 길상, 희망, 벽사",미상
HJ_0343,화조도,동식물,일필,한지,장식,"수양버들, 꾀꼬리, 괴석","한국전통민화, 화조도, 수양버들, 꾀꼬리, 괴석, 조화, 생명력, 절개",미상
HJ_0713,화조도,동식물,기타,수입지(양지),"장식, 행사","비둘기, 새, 꽃","한국전통민화, 화조도, 비둘기, 새, 꽃, 평화, 화합, 번영, 길상",광복이후
HJ_0969,화조도,동식물,기타,수입지(양지),장식,"장미, 진달래, 앵무, 새, 괴석","한국전통민화, 화조도, 앵무, 장미, 진달래, 기쁨, 사랑, 봄의 희망, 번영",광복이후
HJ_0590,화조도,동식물,일필+공필,수입지(양지),"장식, 행사","괴석, 매화, 비둘기","한국전통민화, 화조도, 괴석, 매화, 비둘기, 장수, 고결함, 부귀, 화목, 순수",광복이후
HJ_0085,화조도,동식물,일필+공필,수입지(양지),"장식, 행사","연꽃, 원앙, 제비, 잠자리, 개구리, 두꺼비, 고슴도치","한국전통민화, 화조도, 연꽃, 원앙, 제비, 잠자리, 개구리, 두꺼비, 고슴도치, 청정, 금슬, 풍요, 행운, 수호",광복이후
HJ_0986,화조도,동식물,일필,한지,장식,"모란, 괴석, 매화, 금계, 새","한국전통민화, 화조도, 금계, 모란, 괴석, 매화, 부귀, 길상, 장수, 절개",조선후기
HJ_1010,화조도,동식물,일필+공필,한지,장식,"꿩, 진달래, 국화, 나비","한국전통민화, 화조도, 꿩, 진달래, 국화, 나비, 부부금슬, 길상, 번영, 절개, 순수, 기쁨",조선후기
HJ_0601,화조도,동식물,공필,수입지(양지),장식,"닭, 꽃","한국전통민화, 화조도, 모란, 닭, 부귀영화, 다산, 풍요, 길상",일제강점
HJ_0251,화조도,동식물,공필,수입지(양지),"장식, 행사","소나무, 학","한국전통민화, 화조도, 소나무, 학, 장수, 불로장생, 절개, 길상",광복이후
HJ_0744,화조도,동식물,일필+공필,한지,"장식, 행사","연꽃, 연밥, 오리, 갈대","한국전통민화, 화조도, 연꽃, 연밥, 오리, 갈대, 청정, 번영, 다산, 화목, 생명력, 평안",일제강점
HJ_0314,화조도,동식물,일필+공필,한지,장식,"국화, 메추라기, 괴석","한국전통민화, 화조도, 국화, 메추라기, 괴석, 생명력, 화목, 장수",광복이후
HJ_0894,화조도,동식물,일필+공필,견(비단),"장식, 행사","모란, 메추라기, 괴석","한국전통민화, 화조도, 모란, 메추라기, 괴석, 부귀영화, 다산, 평온, 장수",조선후기
HJ_0482,화조도,동식물,공필,한지,장식,"석류, 괴석, 보병, 모란, 비둘기","한국전통민화, 화조도, 석류, 모란, 비둘기, 다산, 부귀, 평화",미상
HJ_0178,화조도,동식물,일필+공필,한지,"장식, 행사","나비, 석류, 사슴","한국전통민화, 화조도, 석류, 나비, 사슴, 번영, 장수, 평안, 길상",미상
HJ_0528,화조도,동식물,일필+공필,한지,장식,"국화, 닭, 괴석","한국전통민화, 화조도, 국화, 닭, 괴석, 장수, 절개, 벽사, 상서로움",광복이후
HJ_0247,화조도,동식물,일필+공필,수입지(양지),"장식, 행사","매, 국화, 작약","한국전통민화, 화조도, 매, 국화, 작약, 길상, 용맹, 부귀영화, 생명력, 장수",일제강점
HJ_0617,화조도,동식물,공필,한지,"장식, 행사","괴석, 파초, 치자꽃, 비둘기","한국전통민화, 화조도, 괴석, 파초, 치자꽃, 비둘기, 평화, 번영, 정결, 길상",미상
HJ_1006,화조도,동식물,일필,한지,그림,"모란, 괴석, 금계","한국전통민화, 화조도, 모란, 금계, 괴석, 부귀, 번영, 절조",조선후기
HJ_0302,화조도,동식물,일필+공필,한지,"장식, 행사","금계, 작약, 장미","한국전통민화, 화조도, 금계, 장미, 작약, 길상, 부귀영화, 가정의 번영",미상
HJ_0752,화조도,동식물,기타,수입지(양지),"장식, 행사","꿩, 매화, 월계화, 달, 새","한국전통민화, 화조도, 꿩, 새, 매화, 월계화, 달, 부귀, 절개, 사랑, 풍요",광복이후
HJ_0882,화조도,식물,공필,한지,"장식, 행사",대륜화,"한국전통민화, 화조도, 대륜화, 번영, 풍요, 다산, 조화, 삶의 염원",일제강점
HJ_0928,화조도,동식물,일필,한지,장식,"산사나무, 국화, 원앙, 괴석, 새","한국전통민화, 화조도, 산사나무, 국화, 참새, 원앙, 괴석, 장수, 번영, 화목",조선후기
HJ_0181,화조도,동식물,일필+공필,기타,"장식, 행사","닭, 석류, 석류꽃","한국전통민화, 화조도, 닭, 석류, 석류꽃, 번영, 다산, 풍요, 길상",미상
HJ_0494,화조도,동식물,공필,한지,장식,"해당화, 복사꽃, 뻐꾸기","한국전통민화, 화조도, 해당화, 복사꽃, 뻐꾸기, 생명력, 조화, 평화, 길상, 가정",미상
HJ_0640,화조도,동식물,일필,수입지(양지),장식,기러기,"한국전통민화, 화조도, 기러기, 담채, 충절, 부부애, 길상, 평안",미상
HJ_0210,화조도,동식물,일필+공필,수입지(양지),"장식, 행사","붕어, 연꽃","한국전통민화, 화조도, 붕어, 연꽃, 다산, 순수함, 번영",광복이후
HJ_0705,화조도,동식물,기타,한지,"장식, 행사","복사꽃, 새","한국전통민화, 화조도, 복사꽃, 새, 생명, 다산, 번영, 자연조화",미상
HJ_0355,화조도,동식물,일필+공필,한지,장식,"봉황, 오동나무, 해, 대나무, 괴석","한국전통민화, 화조도, 봉황, 오동나무, 해, 대나무, 괴석, 평화, 태평성대, 장수",미상
HJ_0586,화조도,동식물,일필+공필,한지,"장식, 행사","매, 꽃","한국전통민화, 화조도, 매, 꽃, 강인함, 번영, 길상, 풍요, 평온",일제강점
HJ_0990,화조도,동식물,일필+공필,한지,장식,"봉황, 딱따구리, 오동나무, 불로초, 구름","한국전통민화, 화조도, 봉황, 딱따구리, 오동나무, 불로초, 장수, 번영",조선후기
HJ_0139,화조도,동식물,일필+공필,수입지(양지),"장식, 행사","연꽃, 오리","한국전통민화, 화조도, 연꽃, 오리, 연잎, 청정, 번영, 부부화목, 무병장수",광복이후
HJ_0093,화조도,동식물,일필+공필,한지,"장식, 행사","오동나무, 해, 구름, 봉황, 괴석, 대나무","한국전통민화, 화조도, 봉황, 오동나무, 대나무, 해, 구름, 괴석, 번영, 길상",광복이후
HJ_0569,화조도,동식물,일필+공필,한지,장식,"부용, 새, 참새, 진달래","한국전통민화, 화조도, 부용, 진달래, 새, 참새, 생명력, 부귀, 평안, 길상",미상
HJ_0284,화조도,동식물,일필+공필,한지,"장식, 행사","연꽃, 연밥, 백로","한국전통민화, 화조도, 연꽃, 연밥, 백로, 청정함, 풍요, 장수, 길상",미상
HJ_0791,화조도,동식물,공필,한지,장식,"봉황, 오동나무, 해당화, 해, 구름, 대나무","한국전통민화, 화조도, 봉황, 오동나무, 해당화, 해, 대나무, 태평성대, 장수, 절개",미상
HJ_0841,화조도,동식물,일필+공필,한지,장식,"모란, 괴석, 수대조, 도라지꽃","한국전통민화, 화조도, 모란, 괴석, 도라지꽃, 수대조, 부귀, 번영, 길상, 화합",광복이후
HJ_0142,화조도,동식물,일필+공필,수입지(양지),"장식, 행사","연꽃, 오리, 연밥, 물총새","한국전통민화, 화조도, 연꽃, 오리, 물총새, 연밥, 번영, 화목, 다산",광복이후
HJ_0512,화조도,동식물,일필+공필,견(비단),장식,"꿩, 매화, 장미","한국전통민화, 화조도, 꿩, 매화, 장미, 부부금슬, 인내, 부귀, 사랑",미상
HJ_0007,화조도,동식물,일필+공필,수입지(양지),"장식, 행사","학, 소나무, 해, 불로초","한국전통민화, 화조도, 소나무, 학, 해, 불로초, 장수, 불로장생, 희망",광복이후
HJ_0683,화조도,동식물,공필,수입지(양지),"장식, 행사","연꽃, 오리, 연밥, 물총새, 물고기","한국전통민화, 화조도, 연꽃, 오리, 연밥, 물총새, 물고기, 청정, 평화, 다산, 풍요, 길상",일제강점
HJ_0729,화조도,동식물,일필+공필,한지,"장식, 행사","석류, 백두조","한국전통민화, 화조도, 석류, 백두조, 자손번창, 길상, 조선후기",조선후기
HJ_0396,화조도,동식물,일필+공필,견(비단),장식,"소나무, 학, 불로초","한국전통민화, 화조도, 소나무, 학, 불로초, 장수, 불로장생, 길상",미상
HJ_0545,화조도,동식물,일필+공필,견(비단),장식,"수양버들, 꾀꼬리, 진달래","한국전통민화, 화조도, 수양버들, 꾀꼬리, 진달래, 번영, 길상, 평안",미상
HJ_0115,화조도,동식물,일필+공필,한지,"장식, 행사","괴석, 꽃, 산사나무, 모란","한국전통민화, 화조도, 괴석, 새, 산사나무, 모란, 풍요, 부귀영화, 길상, 조화",미상
HJ_0816,화조도,동식물,일필+공필,한지,"장식, 행사","참새, 패랭이, 괴석","한국전통민화, 화조도, 모란, 참새, 괴석, 패랭이, 부귀영화, 평온, 번영, 생명력",미상
HJ_0953,화조도,동식물,공필,한지,"장식, 행사","석류, 오리, 목련, 꽃","한국전통민화, 화조도, 오리, 목련, 석류, 해당화, 평안, 부부금실, 순결, 다산",조선후기
HJ_0400,화조도,동식물,일필+공필,한지,장식,"나비, 괴석, 유자, 월계화","한국전통민화, 화조도, 나비, 유자, 괴석, 월계화, 다산, 번영, 아름다움",미상
HJ_0050,화조도,동식물,일필+공필,한지,"장식, 행사","괴석, 진달래, 두견새","한국전통민화, 화조도, 괴석, 진달래, 두견새, 강인함, 순수함, 희망, 충절",일제강점
HJ_0380,화조도,동식물,공필,한지,장식,"백합, 나비, 복숭아, 새","한국전통민화, 화조도, 복숭아, 백합, 나비, 새, 장수, 순결, 변화, 생명력",미상
HJ_0800,화조도,동식물,일필+공필,한지,장식,"나비, 모란, 새, 괴석","한국전통민화, 화조도, 새, 모란, 나비, 괴석, 부귀영화, 장수, 충절, 소망",미상
HJ_0103,화조도,동식물,일필+공필,한지,"장식, 행사","유자, 새, 꽃","한국전통민화, 화조도, 유자, 새, 꽃, 다산, 풍요, 부부화목, 번성, 행복",일제강점
HJ_0553,화조도,동식물,일필+공필,한지,장식,"딱따구리, 매화, 괴석","한국전통민화, 화조도, 매화, 딱따구리, 기암괴석, 절개, 생명력, 변치않음",미상
HJ_0046,화조도,동식물,일필+공필,한지,"장식, 행사","괴석, 국화, 단풍나무, 새","한국전통민화, 화조도, 괴석, 국화, 단풍나무, 새, 장수, 고결함, 변화, 행운",일제강점
HJ_0945,화조도,동식물,기타,한지,"장식, 행사","소나무, 학","한국전통민화, 화조도, 낙화, 소나무, 학, 장수, 절개, 불로장생",조선후기
HJ_0338,화조도,동식물,일필+공필,한지,장식,"물총새, 연꽃, 연밥, 오리","한국전통민화, 화조도, 오리, 물총새, 연꽃, 연밥, 부부화합, 다산, 청정, 풍요",미상
HJ_0292,화조도,동식물,일필+공필,수입지(양지),"장식, 행사","금계, 불수감","한국전통민화, 화조도, 금계, 불수감, 부귀, 장수, 상서로움",광복이후
HJ_0768,화조도,동식물,공필,한지,"장식, 행사","국화, 금계, 부엉이/올빼미","한국전통민화, 화조도, 금계, 국화, 부엉이, 올빼미, 장수, 절개, 화목, 지혜",광복이후
HJ_0787,화조도,동식물,일필+공필,한지,장식,"붓꽃, 참새, 물총새","한국전통민화, 화조도, 붓꽃, 참새, 물총새, 순수, 길상, 평화, 조화",미상
HJ_0504,화조도,동식물,공필,한지,장식,"모란, 비둘기","한국전통민화, 화조도, 모란, 비둘기, 부귀, 번영, 화목, 평안",미상
